PCODE,NAME,BIRTH,GYEAR,MM-DD,v_team,result,타순,P,선발,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,비율,출루,장타,OPS,투구,avLI,RE24,WPA,YYMMDD
68743,정은원,2000-01-17,2021,05-21,KT,W 4:0,1,2B,1,5,1,2,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0.281,0.433,0.363,0.796,23,0.73,0.49,0.059,2021-05-21
68743,정은원,2000-01-17,2021,05-22,KT,W 5:0,1,DH,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.277,0.434,0.358,0.792,26,0.78,0.84,0.092,2021-05-22
68743,정은원,2000-01-17,2021,05-23,KT,L 1:8,1,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.422,0.345,0.767,20,0.18,-0.99,-0.023,2021-05-23
68743,정은원,2000-01-17,2021,05-26,OB,L 3:9,1,2B,1,4,1,4,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0.288,0.438,0.377,0.815,22,0.48,2.09,0.128,2021-05-26
68743,정은원,2000-01-17,2021,05-27,OB,W 3:0,1,2B,1,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.278,0.426,0.364,0.791,16,0.66,0.01,-0.044,2021-05-27
68743,정은원,2000-01-17,2021,05-28,SK,L 3:12,1,2B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.279,0.428,0.364,0.791,13,1.24,0.14,0.034,2021-05-28
68743,정은원,2000-01-17,2021,05-29,SK,L 2:6,1,2B,1,3,1,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.280,0.429,0.376,0.805,12,0.53,0.71,0.013,2021-05-29
68743,정은원,2000-01-17,2021,05-30,SK,L 1:5,1,2B,1,4,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.292,0.438,0.385,0.824,18,1.04,0.41,0.040,2021-05-30
68743,정은원,2000-01-17,2021,06-01,HT,W 9:1,1,2B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.293,0.440,0.384,0.824,19,0.46,0.16,0.018,2021-06-01
68743,정은원,2000-01-17,2021,06-02,HT,L 3:5,1,2B,1,5,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.290,0.434,0.396,0.830,18,1.07,1.00,0.052,2021-06-02
68743,정은원,2000-01-17,2021,06-04,NC,L 3:6,1,2B,1,4,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0.289,0.431,0.399,0.829,18,1.44,-1.93,-0.191,2021-06-04
68743,정은원,2000-01-17,2021,06-05,NC,L 1:6,1,2B,1,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.292,0.430,0.399,0.829,26,0.62,-0.93,-0.023,2021-06-05
68743,정은원,2000-01-17,2021,06-06,NC,W 13:10,1,2B,1,6,1,1,0,1,0,3,3,0,0,0,0,0,2,1,0,0,0.288,0.423,0.402,0.825,29,0.81,0.37,-0.184,2021-06-06
68743,정은원,2000-01-17,2021,06-08,WO,W 4:2,1,2B,1,2,0,1,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0.290,0.429,0.403,0.832,20,0.85,0.74,0.103,2021-06-08
68743,정은원,2000-01-17,2021,06-09,WO,L 2:6,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.284,0.421,0.395,0.816,19,0.51,-0.95,-0.051,2021-06-09
68743,정은원,2000-01-17,2021,06-10,WO,W 1:0,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.280,0.418,0.389,0.807,20,1.35,-0.51,-0.084,2021-06-10
68743,정은원,2000-01-17,2021,06-11,KT,L 5:6,1,DH,1,5,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0.283,0.420,0.389,0.809,26,1.19,0.77,0.171,2021-06-11
68743,정은원,2000-01-17,2021,06-12,KT,L 2:7,1,2B,1,5,1,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.286,0.420,0.404,0.824,20,1.31,1.03,0.024,2021-06-12
68743,정은원,2000-01-17,2021,06-13,KT,L 3:6,1,2B,1,4,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0.290,0.424,0.411,0.834,20,0.91,0.22,0.030,2021-06-13
68743,정은원,2000-01-17,2021,06-15,LT,W 3:2,1,2B,1,3,1,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0.295,0.429,0.429,0.857,22,0.97,1.89,0.177,2021-06-15
68743,정은원,2000-01-17,2021,06-16,LT,W 9:4,1,2B,1,2,3,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0.302,0.439,0.434,0.873,22,0.48,2.52,0.145,2021-06-16
68743,정은원,2000-01-17,2021,06-16,LT,W 4:3,1,2B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.301,0.437,0.431,0.867,16,1.24,-0.62,-0.052,2021-06-16
68743,정은원,2000-01-17,2021,06-17,LT,L 2:9,1,2B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.298,0.435,0.427,0.862,12,0.75,-0.29,0.000,2021-06-17
68743,정은원,2000-01-17,2021,06-18,SK,W 4:3,1,2B,1,4,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.297,0.435,0.423,0.858,26,2.05,-0.43,-0.164,2021-06-18
68743,정은원,2000-01-17,2021,06-19,SK,L 5:7,1,2B,1,4,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.296,0.434,0.434,0.868,20,0.62,0.46,0.079,2021-06-19
68743,정은원,2000-01-17,2021,06-20,SK,L 3:4,1,2B,1,2,2,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0.298,0.439,0.434,0.873,21,1.61,2.20,0.187,2021-06-20
68743,정은원,2000-01-17,2021,06-22,SS,L 0:9,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.434,0.429,0.863,7,0.40,-0.49,-0.031,2021-06-22
68743,정은원,2000-01-17,2021,06-23,SS,L 0:3,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294,0.432,0.426,0.857,20,0.81,0.24,0.028,2021-06-23
68743,정은원,2000-01-17,2021,06-24,SS,L 2:3,1,2B,1,4,1,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0.297,0.432,0.439,0.872,17,0.90,0.27,0.054,2021-06-24
68743,정은원,2000-01-17,2021,06-25,KT,L 0:2,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.293,0.428,0.434,0.862,15,1.02,-0.77,-0.081,2021-06-25
68743,정은원,2000-01-17,2021,06-26,KT,L 2:11,1,2B,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.291,0.429,0.430,0.859,24,0.63,0.11,-0.009,2021-06-26
68743,정은원,2000-01-17,2021,06-27,KT,L 1:11,1,2B,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.296,0.431,0.433,0.865,13,0.81,0.25,0.037,2021-06-27
68743,정은원,2000-01-17,2021,06-30,OB,L 6:8,1,2B,1,4,1,2,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0.299,0.434,0.434,0.868,19,1.33,0.01,-0.003,2021-06-30
68743,정은원,2000-01-17,2021,07-01,OB,L 3:10,1,2B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.300,0.436,0.435,0.871,17,0.46,0.27,0.032,2021-07-01
68743,정은원,2000-01-17,2021,07-02,LG,W 5:3,1,2B,1,5,2,3,1,0,0,4,1,0,0,0,0,0,2,0,0,0,0.306,0.439,0.442,0.881,27,0.48,1.19,0.127,2021-07-02
68743,정은원,2000-01-17,2021,07-04,LG,L 0:5,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.305,0.437,0.439,0.875,25,0.61,-0.44,-0.037,2021-07-04
68743,정은원,2000-01-17,2021,07-05,LG,L 6:7,1,2B,1,4,2,2,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0.308,0.437,0.440,0.877,21,1.45,0.53,0.056,2021-07-05
68743,정은원,2000-01-17,2021,07-07,HT,L 1:4,1,2B,1,3,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0.309,0.440,0.439,0.878,18,1.51,-0.29,-0.017,2021-07-07
68743,정은원,2000-01-17,2021,07-09,SK,D :,1,2B,1,5,0,2,1,0,0,3,3,0,0,0,0,0,1,0,1,0,0.310,0.439,0.442,0.881,26,0.69,2.08,0.006,2021-07-09
68743,정은원,2000-01-17,2021,07-10,SK,D :,1,2B,1,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0.307,0.439,0.437,0.875,26,0.95,0.50,0.038,2021-07-10
68743,정은원,2000-01-17,2021,07-11,SK,D :,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.302,0.434,0.431,0.864,14,0.54,-0.88,-0.054,2021-07-11
68743,정은원,2000-01-17,2021,08-10,HT,L 1:4,1,2B,1,4,0,1,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0.302,0.431,0.432,0.863,17,1.25,0.34,0.075,2021-08-10
68743,정은원,2000-01-17,2021,08-11,HT,D 7:7,1,DH,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.298,0.425,0.426,0.851,22,1.11,-1.20,-0.130,2021-08-11
68743,정은원,2000-01-17,2021,08-13,NC,L 1:5,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.295,0.423,0.421,0.845,18,1.06,-0.54,-0.055,2021-08-13
68743,정은원,2000-01-17,2021,08-14,NC,D 9:9,1,2B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.291,0.420,0.416,0.836,21,1.34,-0.49,-0.110,2021-08-14
68743,정은원,2000-01-17,2021,08-15,NC,D 3:3,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.290,0.418,0.413,0.832,11,0.68,0.08,0.048,2021-08-15
68743,정은원,2000-01-17,2021,08-17,SS,W 4:2,1,2B,1,2,2,1,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0.291,0.422,0.414,0.836,22,1.18,1.06,0.122,2021-08-17
68743,정은원,2000-01-17,2021,08-18,SS,L 2:6,1,2B,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.292,0.423,0.413,0.836,19,0.56,0.96,0.005,2021-08-18
68743,정은원,2000-01-17,2021,08-19,SS,L 3:11,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.288,0.418,0.408,0.826,16,0.78,-1.08,-0.081,2021-08-19
68743,정은원,2000-01-17,2021,08-20,OB,L 1:9,1,2B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.288,0.419,0.407,0.826,19,0.92,-0.02,-0.015,2021-08-20
68743,정은원,2000-01-17,2021,08-21,OB,W 3:1,1,2B,1,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.290,0.423,0.408,0.830,18,0.85,1.78,0.184,2021-08-21
68743,정은원,2000-01-17,2021,08-22,OB,W 11:3,1,2B,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.287,0.418,0.404,0.822,16,0.56,-0.81,-0.037,2021-08-22
68743,정은원,2000-01-17,2021,08-24,OB,L 8:11,1,DH,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.286,0.416,0.401,0.816,22,0.42,-0.42,0.005,2021-08-24
68743,정은원,2000-01-17,2021,08-25,WO,W 7:2,1,2B,1,4,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.282,0.413,0.396,0.809,20,0.36,0.26,0.003,2021-08-25
68743,정은원,2000-01-17,2021,08-26,WO,D 4:4,1,2B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.281,0.410,0.393,0.803,24,0.74,-0.54,-0.079,2021-08-26
68743,정은원,2000-01-17,2021,08-27,WO,L 3:4,1,2B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.278,0.408,0.388,0.796,26,1.23,-1.00,-0.128,2021-08-27
68743,정은원,2000-01-17,2021,08-28,NC,W 9:1,3,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.408,0.388,0.796,0,0.00,0.00,0.000,2021-08-28
68743,정은원,2000-01-17,2021,08-31,KT,W 5:2,1,2B,1,4,1,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0.280,0.410,0.389,0.799,24,0.63,0.37,0.032,2021-08-31
68743,정은원,2000-01-17,2021,09-01,KT,L 3:8,1,2B,1,4,1,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.280,0.409,0.391,0.799,21,0.99,0.22,0.068,2021-09-01
68743,정은원,2000-01-17,2021,09-03,LT,L 3:6,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.277,0.405,0.386,0.791,17,0.74,-0.81,-0.084,2021-09-03
68743,정은원,2000-01-17,2021,09-03,LT,L 0:2,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.274,0.403,0.383,0.786,23,1.00,-0.22,-0.004,2021-09-03
68743,정은원,2000-01-17,2021,09-04,HT,W 6:2,1,2B,1,4,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0.277,0.406,0.384,0.790,18,1.09,0.74,0.162,2021-09-04
68743,정은원,2000-01-17,2021,09-05,HT,D 5:5,1,2B,1,4,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.279,0.408,0.385,0.793,24,1.89,1.36,0.245,2021-09-05
68743,정은원,2000-01-17,2021,09-07,NC,L 4:16,1,2B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.278,0.407,0.383,0.791,11,0.68,-0.24,0.014,2021-09-07
68743,정은원,2000-01-17,2021,09-08,NC,W 3:1,1,DH,1,3,0,1,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0.278,0.409,0.383,0.792,23,0.83,0.39,0.010,2021-09-08
68743,정은원,2000-01-17,2021,09-09,LG,L 1:8,1,2B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.279,0.410,0.383,0.793,16,0.36,0.58,-0.007,2021-09-09
68743,정은원,2000-01-17,2021,09-10,LG,L 0:2,6,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.412,0.384,0.796,3,1.45,0.40,0.067,2021-09-10
68743,정은원,2000-01-17,2021,09-11,SS,L 4:5,1,2B,1,5,2,2,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0.282,0.411,0.390,0.801,22,1.46,0.95,0.090,2021-09-11
68743,정은원,2000-01-17,2021,09-12,SS,D 3:3,1,2B,1,4,1,1,0,0,1,4,1,0,0,1,0,0,2,0,0,0,0.282,0.411,0.396,0.808,17,1.26,0.64,0.009,2021-09-12
68743,정은원,2000-01-17,2021,09-12,SS,D 6:6,1,2B,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.280,0.411,0.393,0.804,22,0.58,-0.01,0.010,2021-09-12
68743,정은원,2000-01-17,2021,09-14,SK,D :,1,2B,1,3,2,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0.285,0.417,0.398,0.815,18,0.64,1.55,0.086,2021-09-14
74163,이용규,1985-08-26,2021,04-03,SS,W 6:1,1,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,23,0.83,-1.12,-0.041,2021-04-03
74163,이용규,1985-08-26,2021,04-04,SS,W 7:4,1,LF,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.167,0.286,0.167,0.452,13,1.53,-0.02,0.024,2021-04-04
74163,이용규,1985-08-26,2021,04-06,HT,L 4:5,1,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.111,0.200,0.111,0.311,13,1.72,-1.12,-0.136,2021-04-06
74163,이용규,1985-08-26,2021,04-07,HT,L 7:8,1,LF,1,4,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.077,0.250,0.077,0.327,28,1.95,0.97,0.091,2021-04-07
74163,이용규,1985-08-26,2021,04-08,HT,L 3:5,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.071,0.235,0.071,0.307,7,1.49,-0.49,-0.057,2021-04-08
74163,이용규,1985-08-26,2021,04-09,LT,W 7:2,9,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.111,0.238,0.111,0.349,12,0.45,-0.44,-0.036,2021-04-09
74163,이용규,1985-08-26,2021,04-10,LT,L 0:13,9,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.091,0.200,0.091,0.291,18,0.46,-1.55,-0.050,2021-04-10
74163,이용규,1985-08-26,2021,04-11,LT,W 3:2,8,LF,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.083,0.214,0.083,0.298,4,2.95,-0.34,-0.134,2021-04-11
74163,이용규,1985-08-26,2021,04-13,LG,W 8:2,9,RF,1,4,1,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.214,0.313,0.214,0.527,13,0.32,1.54,0.045,2021-04-13
74163,이용규,1985-08-26,2021,04-14,LG,L 2:13,9,RF,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.233,0.343,0.233,0.576,17,0.16,-0.05,0.018,2021-04-14
74163,이용규,1985-08-26,2021,04-15,LG,L 4:6,9,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.265,0.359,0.265,0.624,25,0.78,0.18,0.063,2021-04-15
74163,이용규,1985-08-26,2021,04-16,KT,L 4:8,9,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0.326,0.237,0.562,12,0.67,-1.08,-0.070,2021-04-16
74163,이용규,1985-08-26,2021,04-17,KT,L 5:8,9,RF,1,4,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.238,0.319,0.286,0.605,22,0.82,0.23,0.072,2021-04-17
74163,이용규,1985-08-26,2021,04-18,KT,L 2:10,9,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.244,0.320,0.289,0.609,14,0.61,-0.31,-0.042,2021-04-18
74163,이용규,1985-08-26,2021,04-20,HH,L 3:7,1,LF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.224,0.309,0.265,0.574,23,0.76,-0.35,-0.010,2021-04-20
74163,이용규,1985-08-26,2021,04-21,HH,L 3:4,1,LF,1,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0.226,0.300,0.264,0.564,25,1.37,-0.09,0.012,2021-04-21
74163,이용규,1985-08-26,2021,04-22,HH,W 8:3,9,LF,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.232,0.313,0.268,0.580,19,0.44,1.05,0.062,2021-04-22
74163,이용규,1985-08-26,2021,04-23,SK,L 5:9,9,LF,1,4,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.250,0.324,0.300,0.624,13,0.33,0.31,-0.007,2021-04-23
74163,이용규,1985-08-26,2021,04-24,SK,L 4:5,9,LF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.254,0.333,0.302,0.635,16,1.67,0.48,0.184,2021-04-24
74163,이용규,1985-08-26,2021,04-25,SK,W 4:3,9,LF,1,4,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0.254,0.329,0.328,0.657,19,1.04,0.49,0.170,2021-04-25
74163,이용규,1985-08-26,2021,04-27,OB,W 5:4,9,LF,1,1,1,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0.265,0.354,0.368,0.722,16,0.82,1.47,0.147,2021-04-27
74163,이용규,1985-08-26,2021,04-28,OB,W 5:4,9,LF,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.264,0.357,0.361,0.718,27,2.11,-0.09,0.021,2021-04-28
74163,이용규,1985-08-26,2021,04-29,OB,L 4:15,9,LF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.349,0.351,0.700,9,0.03,-0.52,-0.001,2021-04-29
74163,이용규,1985-08-26,2021,04-30,NC,W 4:3,9,LF,1,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.273,0.367,0.364,0.730,15,0.66,1.36,0.078,2021-04-30
74163,이용규,1985-08-26,2021,05-01,NC,W 13:9,9,CF,1,4,3,2,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0.284,0.379,0.370,0.749,27,0.68,1.34,0.104,2021-05-01
74163,이용규,1985-08-26,2021,05-02,NC,L 0:5,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280,0.375,0.366,0.741,4,0.16,-0.26,-0.004,2021-05-02
74163,이용규,1985-08-26,2021,05-05,KT,W 14:0,1,LF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.279,0.376,0.360,0.737,22,0.38,0.30,0.029,2021-05-05
74163,이용규,1985-08-26,2021,05-06,KT,W 6:4,1,LF,1,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.270,0.377,0.348,0.726,29,0.76,0.71,0.063,2021-05-06
74163,이용규,1985-08-26,2021,05-08,SK,D :,1,LF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.266,0.369,0.340,0.710,25,0.42,-0.91,-0.053,2021-05-08
74163,이용규,1985-08-26,2021,05-09,SK,D :,1,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.357,0.327,0.683,12,1.58,-1.73,-0.180,2021-05-09
74163,이용규,1985-08-26,2021,05-09,SK,D :,9,LF,1,3,1,1,0,1,0,3,2,0,0,1,0,0,1,0,0,0,0.257,0.361,0.347,0.708,19,1.68,1.28,0.165,2021-05-09
74163,이용규,1985-08-26,2021,05-11,OB,L 2:3,1,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.248,0.350,0.333,0.683,22,2.33,-1.88,-0.270,2021-05-11
74163,이용규,1985-08-26,2021,05-13,OB,W 14:13,9,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.241,0.346,0.324,0.671,20,0.30,-1.21,-0.026,2021-05-13
74163,이용규,1985-08-26,2021,05-15,HH,W 15:1,1,LF,1,6,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0.246,0.346,0.333,0.679,22,0.29,0.80,0.025,2021-05-15
74163,이용규,1985-08-26,2021,05-16,HH,W 5:1,1,LF,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.241,0.346,0.328,0.673,14,0.74,-0.47,-0.050,2021-05-16
74163,이용규,1985-08-26,2021,05-18,SS,W 15:3,1,LF,1,4,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.250,0.355,0.333,0.688,24,0.91,0.88,0.115,2021-05-18
74163,이용규,1985-08-26,2021,05-19,SS,W 9:2,1,LF,1,4,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0.258,0.363,0.339,0.702,19,0.50,0.24,0.037,2021-05-19
74163,이용규,1985-08-26,2021,05-21,NC,W 2:0,1,RF,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.260,0.367,0.339,0.705,22,0.64,-0.11,0.022,2021-05-21
74163,이용규,1985-08-26,2021,05-22,NC,W 13:6,6,LF,1,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0.267,0.368,0.344,0.711,18,0.35,-0.23,0.036,2021-05-22
74163,이용규,1985-08-26,2021,05-23,NC,W 7:4,6,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267,0.365,0.341,0.706,17,0.47,0.11,0.044,2021-05-23
74163,이용규,1985-08-26,2021,05-27,HT,L 4:5,1,LF,1,3,1,2,1,0,0,3,0,1,0,2,0,0,0,0,0,0,0.275,0.378,0.355,0.733,27,1.18,2.02,0.206,2021-05-27
74163,이용규,1985-08-26,2021,05-28,LG,L 1:3,6,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.371,0.348,0.719,8,1.88,-1.21,-0.157,2021-05-28
74163,이용규,1985-08-26,2021,06-01,LT,L 0:3,1,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.264,0.368,0.340,0.709,17,1.19,-0.50,-0.063,2021-06-01
74163,이용규,1985-08-26,2021,06-02,LT,L 2:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.366,0.338,0.704,4,1.83,-0.26,-0.047,2021-06-02
74163,이용규,1985-08-26,2021,06-03,LT,W 9:4,6,RF,1,4,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0.262,0.367,0.336,0.703,21,0.41,-0.04,0.060,2021-06-03
74163,이용규,1985-08-26,2021,06-04,SS,L 3:6,6,LF,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.263,0.370,0.336,0.706,12,1.01,-0.46,-0.064,2021-06-04
74163,이용규,1985-08-26,2021,06-05,SS,W 6:2,1,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.263,0.368,0.333,0.701,21,0.60,-0.71,-0.004,2021-06-05
74163,이용규,1985-08-26,2021,06-06,SS,L 1:3,6,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.258,0.365,0.327,0.692,16,1.91,-1.33,-0.118,2021-06-06
74163,이용규,1985-08-26,2021,06-08,HH,L 2:4,9,LF,1,2,0,1,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0.261,0.373,0.335,0.708,22,1.56,2.31,0.323,2021-06-08
74163,이용규,1985-08-26,2021,06-09,HH,W 6:2,1,CF,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.256,0.374,0.329,0.703,18,0.59,-0.55,0.003,2021-06-09
74163,이용규,1985-08-26,2021,06-10,HH,L 0:1,1,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.251,0.368,0.323,0.692,10,1.68,-1.30,-0.150,2021-06-10
74163,이용규,1985-08-26,2021,06-11,SK,D :,9,CF,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.256,0.374,0.327,0.702,10,0.47,0.81,0.034,2021-06-11
74163,이용규,1985-08-26,2021,06-12,SK,D :,6,PH,0,2,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0.259,0.376,0.341,0.717,9,1.75,1.15,0.143,2021-06-12
74163,이용규,1985-08-26,2021,06-13,SK,D :,9,LF,1,3,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.260,0.378,0.341,0.719,18,0.30,0.58,0.020,2021-06-13
74163,이용규,1985-08-26,2021,06-15,LG,L 2:4,9,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.371,0.333,0.704,19,0.97,-1.39,-0.100,2021-06-15
74163,이용규,1985-08-26,2021,06-16,LG,W 6:3,8,PH,0,2,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.263,0.377,0.341,0.718,11,1.76,0.32,0.107,2021-06-16
